,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__n_estimators,param_reduce_dim,param_select_features__drt,param_select_features__group,param_select_features__npeaks,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
76,37.19450704256693,12.941773335138956,0.7083333333333334,1.0,10000,,0.5,True,0,"{'clf__n_estimators': 10000, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0}",9,0.7777777777777778,1.0,0.5,1.0,0.8571428571428571,1.0,0.10377805499203449,0.04837442005918141,0.1507805967616137,0.0
77,37.48036249478658,13.018299341201782,0.625,1.0,10000,,0.5,True,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0.5}",58,0.5555555555555556,1.0,0.5,1.0,0.8571428571428571,1.0,0.15034360340300526,0.033673467674401644,0.1507805967616137,0.0
78,38.12414479255676,12.998090902964273,0.7083333333333334,1.0,10000,,0.5,False,0,"{'clf__n_estimators': 10000, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0}",9,0.7777777777777778,1.0,0.5,1.0,0.8571428571428571,1.0,0.33342351374652734,0.06914634882853132,0.1507805967616137,0.0
79,37.66937971115112,12.960641702016195,0.7083333333333334,1.0,10000,,0.5,False,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0.5}",9,0.7777777777777778,1.0,0.5,1.0,0.8571428571428571,1.0,0.2891950031237287,0.04876135101432987,0.1507805967616137,0.0
80,37.12056620915731,13.047693093617758,0.6666666666666666,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",24,0.6666666666666666,1.0,0.625,1.0,0.7142857142857143,1.0,0.024208443985148344,0.023275284660895266,0.035214760613688195,0.0
81,37.0148819287618,12.924577713012695,0.7083333333333334,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",9,0.7777777777777778,1.0,0.625,1.0,0.7142857142857143,1.0,0.2576332985518704,0.046976120336628346,0.06429306248420497,0.0
82,37.15226705869039,12.96836487452189,0.6666666666666666,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,False,0,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0}",24,0.6666666666666666,1.0,0.75,1.0,0.5714285714285714,1.0,0.244136955298093,0.04528820488151742,0.0704295212273764,0.0
83,37.27961270014445,12.953753074010214,0.625,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,False,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0.5}",58,0.5555555555555556,1.0,0.75,1.0,0.5714285714285714,1.0,0.3738611713318661,0.08628847092779257,0.0886218707703464,0.0
84,37.540961265563965,13.158257881800333,0.5833333333333334,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,True,0,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0}",75,0.6666666666666666,1.0,0.5,1.0,0.5714285714285714,1.0,0.09671809316091182,0.21621070255048505,0.07042952122737636,0.0
85,37.171928803126015,13.09116530418396,0.6666666666666666,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,True,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0.5}",24,0.5555555555555556,1.0,0.625,1.0,0.8571428571428571,1.0,0.14788304406357408,0.25956365770740303,0.1256596351870556,0.0
