"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","X1","X082_1.mzData","X085_1.mzData","X088_1.mzData","X092_1.mzData","X095_1.mzData","X429_1.mzData","X430_1.mzData","X431_1.mzData","X433_1.mzData","X434_1.mzData","X435_1.mzData","X436_1.mzData","X442_1.mzData","X443_1.mzData","X444_1.mzData","X446_1.mzData","X447_1.mzData","X448_1.mzData","X450_1.mzData","X451_1.mzData","X452_1.mzData","X455_1.mzData","X458_1.mzData","X459_1.mzData","X462_1.mzData","X463_1.mzData","X465_1.mzData","X466_1.mzData","X472_1.mzData","X474_1.mzData","X477_1.mzData","X478_1.mzData","X480_1.mzData","X484_1.mzData","X489_1.mzData","X491_1.mzData","X493_1.mzData","X495_1.mzData","X496_1.mzData","X497_1.mzData","X501_1.mzData","X502_1.mzData","X503_1.mzData","X513_1.mzData","X515_1.mzData","X516_1.mzData","X523_1.mzData","X526_1.mzData","X528_1.mzData","X533_1.mzData","X534_1.mzData","X535_1.mzData","X537_1.mzData","X538_1.mzData","X550_1.mzData","X557_1.mzData","X560_1.mzData","X562_1.mzData","X564_1.mzData","X565_1.mzData","X566_1.mzData","isotopes","adduct","pcgroup"
"1070",101,101,101,645.643951416016,645.593994140625,645.64404296875,4,4,2424.12865323973,2753.89406623463,1946.12620937234,2572.85745028792,3682.79634447521,16684.35,1909.05470102996,1050.54786779845,4147.624081466,2137.31909001048,6835.23772968965,1886.54880847466,2198.64605308982,1402.82089635337,5224.89062051212,1377.1475278069,3861.95544342947,1560.64744470155,3179.14429294362,2585.79535809685,18024.4125214367,3626.84348925422,843.048486597398,7130.38719985064,2853.53280850115,6586.65061496642,5051.00078488806,1839.56418538211,12792.1839326004,1960.14648123348,2784.29203146755,3940.24292665369,3366.34568102606,4862.32624674078,2557.48210843091,12500.0000000001,7153.53715829288,19379.6500000001,2440.30793454025,3308.76351838511,2660.99522310145,3947.59193785132,18129.1861745148,4729.20636182728,4842.83071523582,3635.81613324546,3198.36596575481,16880.3499999999,4104.41233637768,4798.29138632382,1926.4465417301,2834.03727699618,2095.99623736213,2306.44585957247,2648.98046634467,3095.29048307815,1983.59643913718,2175.69609428855,5094.81548455901,2288.29589215447,10431.2312743243,"","","27"
"1071",101,101,101,1083.21887207031,1083.04406738281,1083.29296875,4,4,2112.81393285741,4728.23705808081,6663.2,4453.7289613666,7235.75000000014,3240.03289304187,3758.46743774414,3292.55210113525,3288.33249053955,3449.27921972904,3681.24998458708,2815.1452133336,1758.42224884033,3565.57095336914,1753.95147094727,3582.85126342773,1977.48932985915,4651.21446005663,2635.1468170166,1706.1292175293,21675.4363616943,2971.61052856445,2063.3137185233,2690.11421772971,1888.62190997662,1917.24370320638,1753.1477355957,3799.21459868925,1950.07901441605,2417.95459015201,2992.75881500244,2160.74202575684,2480.3212366152,2455.78509460143,3303.33199857461,2400.48958333333,5502.25508953459,4336.45362243652,7706.05000000003,2193.11555833083,3859.14134883401,1670.04578411277,1178.21686720485,4080.36344604492,2839.11515572771,2967.35860699984,2934.43776855469,3833.96832733154,2472.99320983887,2576.27320251465,4828.49035797119,2771.8320602417,3061.52842102051,3648.91810738262,2968.59652099609,8552.44999999997,2415.68842491737,3301.48947079976,3094.73450473805,2503.78632049561,5734.60149993896,"","","73"
"1072",101,101,101,678.143981933594,677.944030761719,678.794006347656,4,4,235248.760164806,103968.6005279,122549.042110812,203661.020552771,174974.364550454,264659.346550533,234575.143093382,211510.94959259,292671.791498828,245645.55,270325.54335709,253524.650629506,227451.392441816,226256.075175088,209032.167058672,252235.566616058,257915.570148621,368460.82068852,221765.19345556,169205.595579332,301130.332443441,214069.123109361,273151.171221052,202384.044640405,199761.15,329211.841210937,94736.8494935624,242971.753328868,311058.100848942,251255.649999999,229190.566340855,366839.194098226,207557.726371051,214091.190043162,194866.564317431,243565.039484841,233821.730934358,347482.15206424,273973.322811127,241633.79006522,244825.828943253,264369.072459704,275988.489008049,234933.299707685,299573.327281134,276364.508064815,273154.629008429,296038.625151364,171107.154804473,221416.959187644,238223.30922808,226567.959897178,278577.341647829,242850.059124293,245058.102051871,382528.15,229263.983394175,276844.038027355,243224.322146007,277075.960345949,250782.043095997,"","","51"
"1073",101,101,101,680.618988037109,680.193969726562,681.193786621094,4,4,38616.2363088356,17872.2,12154.9900688315,27481.0655356353,20129.2233996121,53003.82683664,32759.0071710551,28200.7665814094,51712.1227120453,35571.2970316185,45329.5610435054,42410.868361851,23551.4958162128,37868.4525543789,41484.0887379196,48114.9236556719,49957.4306747149,417346.6,38827.2836418872,26680.0301332294,52095.8862391058,43316.4980388138,49794.962911066,27688.0938763888,46328.3811043793,52384.6604047503,14923.6500000001,33860.1105859145,67039.4038765385,48111.8089366409,35908.4904854253,64261.7778245458,22546.7477416992,39647.7609195349,21222.2888298754,29777.2665477249,40336.9176238438,76460.1730101963,52961.6776549141,35809.2213756633,47202.6626414173,49554.5266968349,38839.9500000006,41692.071589344,54622.9281213149,61633.2563868109,47321.3233890174,71235.3825479184,22287.0825631278,34131.9954148778,31565.1152715143,27067.1093289357,61357.4530403569,50433.731499438,27196.2696939144,77262.9667217327,35954.6586594492,52769.6702978746,45680.3185963181,51978.0292899654,34175.0991072745,"","","38"
"1074",101,101,101,659.071685791016,658.782043457031,659.743957519531,4,4,2016.00556862926,1769.16822985567,1335.97321746144,2493.41849388634,3022.4775398425,5986.68380064553,2194.08179432439,2139.97633454442,3835.81532062782,22142.2860128736,4032.76399616083,4470.41943863157,3152.85310349237,2044.76477869783,2400.71646771416,2179.90175664993,64194.7000000002,3767.91590677249,1885.70728255983,1303.60028466173,29599.4929926198,1847.76669925775,3138.62912278874,1908.74827034557,2558.76664660762,10015.1541185983,1052.94846078306,3209.80683961899,3986.38788777799,2588.64107887608,1905.18473820793,261733.2,5322.11015227199,33718.0908957777,1731.47509414624,3973.84023940601,3711.58128133397,90724.3999999998,2400.42539424046,3310.8224994306,2244.67391256022,3117.88985806304,359839.05,92396.516029626,3460.97725040897,4083.00957552187,3768.86649103833,4451.95583297193,5790.73972366869,5653.43132537357,5067.5858452691,2716.21453837922,2611.71772273737,2580.8505077423,3102.88143659319,5712.61561079055,1347.81819752459,3025.81846007338,2959.78948857609,2349.24393613779,2983.68021107634,"","","2"
"1075",101,101,101,857.320648193359,856.64404296875,858.244018554688,4,4,8847.48719205561,17806.7534855769,13196.2337151943,11903.0354792668,14044.0322240713,16768.2366379958,11859.2441093249,10264.4449387383,13859.868377529,20961.4250475951,10241.9327612808,11768.02672396,11654.1161132813,11084.7280949519,11384.2029440855,15551.6983517378,15797.9621769832,13725.2983136858,11210.0395551633,17686.5915452607,34535.3421926597,15609.1181571765,13458.7063598633,11199.1283871366,16422.9999999999,11142.427054269,16209.8716189653,14327.0431296324,81961.3999999998,9487.99654196715,15269.148765328,99483.1252460283,11154.355846287,17338.9596582786,12713.1257186498,7859.7213386457,13772.8367876102,5716.4272273137,16236.3,13154.9769704391,11429.5382570876,8885.08858486078,27964.85,12757.1523733237,9822.15871405847,9950.29044700155,10595.8580760467,10323.6902024489,10838.0855607551,11070.190727809,11772.7135648287,9710.75617147229,23006.8534048227,16217.1367775942,14160.4630758992,11337.2048834385,11723.3104861528,16963.3437255859,22279.2853465545,15658.4029478093,12972.3165158003,"","","8"
"1076",102,102,102,474.435989379883,473.894012451172,474.792633056641,60,60,110946.95,108323.05,115600.95,118092,112994.4,109805.2,114803.5,126528.4,117971.65,120948.95,105494.8,147738.15,119506.35,127066.5,102431.25,115225.1,124263.2,110707.8,115696.95,114414.3,204701.2,121499.8,115953.95,120409.05,119417.35,101825.85,117874.35,112007.2,109281.8,115261.7,121610.8,124432.55,115100.95,123413.7,124239.15,122386.55,130113.5,118105.65,120159.65,123726.95,118662.7,118638.25,107088.504771696,114430.75,125387.5,116639.95,122189.35,116038.65,114788.8,124275.2,121119.05,123971.05,110681.05,119661.95,126596.45,106360.7,112976.3,115620.6,94167.9999999999,116700.4,105186.3,"","","7"
"1077",102,102,102,354.0390625,353.705688476562,355.081817626953,61,61,104705.85,128086.2,120733.25,91419.0999999999,124777.4,144784.5,69806.1999999999,56534.55,115890.85,60501.9999999999,127409.35,73754.6499999999,101447.2,46059.4,133445.15,109401.2,106794.6,102620,86237.95,100714.55,68562.9500000001,100910.8,117548.5,62892.8999999999,56448.85,126164.5,94601.4499999999,96302.3500000002,97458.5,85699.0000000002,62099.1999999999,61597,73150.8000000001,124025.85,62314.6499999999,113139.55,86820.9500000001,123415.15,104896.85,89525.5999999998,85107.2999999999,64896.9499999999,161858.5,77191.5500000001,83369.6500000001,157327.9,94458.4000000001,132480.5,170182.4,143480.85,72867.5,60647.1500000003,76263.8,76140.5,62088.0500000002,159444.35,53304.1999999999,82147.7000000003,169035.3,92629.8999999999,142894.95,"","","5"
"1078",102,102,102,426.695281982422,426.539581298828,426.944000244141,57,57,23738,36114.05,52634.6499999999,25704.8500000001,22828.75,14383.9000000001,15398.95,14462.7,19798.1,32655.2499999999,26003.7153030818,27284.2,17343.2,26150.5,16809.1176389664,21258.1,19656.3,23644.4500000001,32417.55,20084.35,73490.4999999999,31581.9,17571.75,21236.55,19065.2000000001,10416.6628917784,32464.3,32813.1499999999,35452.45,25609.65,29309.7,12859.6500000001,35041.35,14466.5,17692.2500000001,12346.2,20006.7,12608.8,34947.3,28727.45,29387.05,18636.15,15393.5059443359,19988.75,29594.45,17601.5,16152.6,10959.55,17118.75,22082.85,19144,15915.85,25342.2,23675.85,25346.75,18585.5500000001,19733.1,26234.0999999999,30663.0500000001,28858.1,24379.6,"","","17"
"1079",102,102,102,395.642608642578,395.487762451172,395.994018554688,57,57,18837.05,24287.15,26771.15,17561.05,22235.55,38481.8,9101.77812927246,9321.85,11330.35,11221.6,20032.0374744829,8625.94999999999,10791.05,15036.3,23127.4520423643,9565.45000000003,9826.85000000004,10344.05,13608.8,15545.6,29943.9512720947,13362,15282.95,9247.74999999997,12374.85,21266.45,12350.55,17467.15,24922.8,9061.65000000001,9948.39999999999,11974.8,12060.5,15081.3,15376.45,15222.45,18451.65,27587.05,14643.55,10835.6,11461.1,9876.75000000002,22755.45,14337.8,11128.25,13642.35,9910.05000000001,19324.95,25677.4500000001,22535.5500000001,11677.8,10660.75,18664.5,19529.2,16359.75,12558.9,14881,15806.45,18365.25,15904.45,23702.7,"","","193"
"1080",102,102,102,322.038589477539,320.944,322.944000244141,60,60,38898.0000000001,41880.2499999999,36693.6000000001,29282.8,32498.8000000001,27126.55,19290.35,19415.6,21961.55,20661.5,19301.15,18211.35,20627.6,21953.95,19393.8,19409.9,20833.4,21104.3,21171.75,26239.8000000001,44448.2004529006,22609.9999999999,18882.75,20980.05,29753.3,26188.0999999999,21715.05,31283.05,22026.5,25394.2,22129.5,24308.7,21644.25,18067.6999999999,25678.9,23416.4999999999,22721.7,19412.05,23122.7500000001,21838.55,20210.5,20367.3,19643.4,19395.9,18197.55,23463.1500000001,21633.6,22627.3,23506.5,21641.75,19866.2500000001,19135.75,41405.75,32760.3499999999,28312.15,26566.05,24356.25,29679.5,30248.3,29691.8500000001,29768.85,"","","199"
"1081",102,102,102,672.494018554688,671.794006347656,674.14404296875,59,59,51079.3000000001,6981.37123745819,15658.8500000001,49400.7000000002,32324.45,55343.9500000004,87089.2000000002,54579.4500000001,110489.6,64498.75,67549.8000000003,65279,65056.4999999998,52138.0999999998,42960.7999999998,79708.0500000003,73245.8999999999,124045.6,56054.8500000002,30709.55,80372.3000000003,44938.8500000001,98535.3500000001,45174.2000000002,54022.15,116330.7,9741.84999999993,88826.5499999998,107556.25,81158.2000000001,58714.0500000003,91574.6000000001,47594.9,42890.7499999997,43422.95,84378.0000000001,54538.1000000002,128690.95,67085.0500000003,81308.1500000001,80776.85,84845.8500000003,39064.95,52803.5500000002,117337.3,60501.5000000003,98100.8000000001,61071.0000000001,26930.3,47368.5499999998,83093.8000000001,54452.4499999999,91608.3500000003,51415.2000000001,70750.0500000003,135934.599999999,50087.7000000001,93504.4500000002,49905.0000000002,92732.6,60988.8499999996,"","","1"
"1082",102,102,102,459.084259033203,458.797210693359,459.745269775391,49,49,15481.5,28320.5000000001,49822.3499999999,18906.85,23315.2,30306.1667340597,11003.5403666916,12388.2346804953,9304.67016792297,10592.7814833323,41087.0500000001,10005.2334531148,5635.95000000003,8885.45000000001,13519.15,7937.32697804769,15728.5,12756.85,20201.2,11540.5480899511,27207.4379177094,22092.9999999999,13529.8651561737,16329.2500000001,20395.7000000001,13215.1,11906.4,5541.30000000002,17185.4649234436,10776.8000000001,11205.55,22365.6,9696.25,7473.39999999999,24746.3,22496.7,25057.6000000001,40759.95,15529.0999999999,10800.3499999999,15288.2499999999,11143.3,19784.05,14783.2,20282.35,14153.55,8440.09999999999,13424.7,16311.3,12393.8,8257.29999999999,13582.35,12634.6,11797.6,14447.8,8378.1,12685.65,17189.85,10365.306069651,15964.85,15787.25,"","","61"
"1083",102,102,102,692.494018554688,692.193969726562,692.7939453125,45,45,60747.1999999998,70444.8500000001,79543.9499999996,69641.5,71564.5000000001,109289.2,68646.6259175963,77086.55,69140.8315765381,70111.2499999998,92308.1499999999,67812.2000000001,67598.0499999997,72019.6499999998,82203.5500000002,61515.0999999999,75452.9499999999,79710.8528137207,62752.55,61686.3500000003,100356.2,68800.4000000001,64043.5,68569.7,69757.1000000002,75310.1000000002,60990.8,65875.6417140831,83377.6660383839,61013.104319427,68328.0999999999,95526.1000000003,64671.5000000004,66625.25,78550.4,68073.2424275026,77868.7500000001,74720.191663839,85028.8499999997,52767.4000000002,57030.0420571671,62101.1449647031,127042.9,70819.4,67624.927991964,73244.6000000002,63398.232259945,74003.5,76891.85,85192.7499999999,61451.0464415469,71295.2,62129.7500000001,65459.3,72993.2500000001,70419.6902186507,70722.7500000001,63838.7830551923,66789.8999999998,71319.0249106197,75484.7999999999,"","","4"
"1084",102,102,102,868.992980957031,867.143981933594,873.493957519531,59,59,70038,46502.8999999999,68760.85,66489.3,33618.4499999998,54800.1000000002,49287.4500000001,29061.2000000001,45283.0499999998,51442.7499999998,27508.7499999999,35636.8999999999,33407.6,43601.7999999999,26991.25,46508.4999999998,38659.4500000001,34286.2000000001,37429.9000000001,53034.4499999999,82433.1214009139,42268.2,29738.0000000001,35493.7,46241.5500000001,67299.9999999999,54970.2499999999,47227.8000000002,49213.95,38310.6500000002,37619.6500000001,50871.6243789126,27616.4500000001,33231.7500000001,42805.2999999999,30711.5500000001,54031.95,35543.75,55913.65,47812.3,49892.05,47827.4500000001,117604.85,30851.65,31459.8500000001,36101.9500000003,42515.7500000001,39402.6500000001,60021.5,49706.7000000001,43148.4500000001,43944.5000000001,32332.9000000002,30202.85,55139.4499999999,36432,76261.4500000001,75000.3,38986.5,27438.3,47604.9,"","","12"
