"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","X1","Volunteer1_plasma_0h_POS.mzML","Volunteer1_plasma_1h_POS.mzML","Volunteer1_plasma_24h_POS.mzML","Volunteer1_plasma_4h_POS.mzML","Volunteer2_plasma_0h_POS.mzML","Volunteer2_plasma_1h_POS.mzML","Volunteer2_plasma_24h_POS.mzML","Volunteer2_plasma_4h_POS.mzML","Volunteer3_plasma_0h_POS.mzML","Volunteer3_plasma_1h_POS.mzML","Volunteer3_plasma_24h_POS.mzML","Volunteer3_plasma_4h_POS.mzML","Volunteer4_plasma_0h_POS.mzML","Volunteer4_plasma_1h_POS.mzML","Volunteer4_plasma_24h_POS.mzML","Volunteer4_plasma_4h_POS.mzML","isotopes","adduct","pcgroup"
"5515",337.146638093405,337.146481634182,337.146638094203,455.476303100586,452.591766357422,457.551208496094,10,10,73559.123374388,132222.74628673,183628.958897587,112737.488717178,30785.8063778062,141078.292822768,73550.8427170009,129124.404492336,72030.056310509,154407.981565661,49165.4317896493,106622.594863962,128422.413167281,175857.100517592,35351.8104579576,166786.035446835,"","[M+H]+ 336.139","8"
"5516",337.152327445461,337.147763776649,337.154890052818,938.143188476562,934.831604003906,941.432495117188,31,16,300050.01406214,148872.699506837,240331.042584036,220772.769068807,195533.779806205,192723.692526846,351028.916882663,197643.677694103,245943.047009182,155426.413110361,250826.061762122,262821.987585507,85444.3980706885,174770.840286873,370404.101787665,158419.497534878,"[609][M+2]+","","11"
"5517",337.160672335363,337.160137279652,337.161285518597,342.148818969727,338.096069335938,345.586639404297,14,14,59842.7042969312,64171.5390692537,56002.9148662897,82728.6702977447,77367.4006460887,62514.0237231672,50108.8724410228,58063.3650359001,32060.9442628282,37502.733559095,46848.1373146093,87180.0096748622,41629.2352226254,50449.0744754466,50740.7453178671,42271.5958161363,"","","44"
"5518",337.160501920302,337.160282870945,337.160863211091,664.003137255849,657.874389648438,664.458618164062,6,6,85179.8992471384,75744.7234274721,90101.7972247506,66624.0824268788,153606.124901284,128771.570700703,86109.3722925779,88868.6290981126,58599.9038159679,44836.5251925227,34630.8398135248,13869.2303518502,29502.755240574,8431.60330330018,23194.9020873868,16021.8107884301,"","","2213"
"5519",337.161552417512,337.158694682381,337.162983264454,938.129058837891,934.831604003906,941.432495117188,20,16,793908.828712958,781459.376027585,738634.854596064,993555.270433966,740579.668053524,728618.404037759,1207928.68932822,756076.462514646,686080.248409492,708982.397196174,799969.744060317,836176.560568193,256501.749327958,475533.694606755,704748.758090107,380639.512935024,"","","11"
"5520",337.159529284326,337.159529284326,337.159529284326,603.303588867188,603.303588867188,603.303588867188,1,1,NA,6981.20153709253,942845.415843442,NA,218149.854484278,77651.7513654215,12103.110962142,21350.0510496332,NA,NA,NA,NA,4223.00682445484,14966.1919977849,4357.38627553897,0,"[621][M]+","","2830"
"5521",337.1711985911,337.170837719559,337.171198591787,1325.8427734375,1325.78662109375,1331.74267578125,3,3,NA,NA,7239.75081861205,NA,6983.60305900499,NA,11715.7632885128,6532.27346392473,8847.02174170502,5548.40252062513,32947.5231092469,16201.2756016829,8828.93886709586,13733.8562473655,48156.3119553221,27545.5764169157,"","","3368"
"5522",337.171198591231,337.171198590547,337.17119859175,938.721527099609,934.831604003906,941.432495117188,16,16,69678301.780445,66102113.4602849,71356936.8400243,75015200.9026386,46424222.9744503,57831782.9744603,110658650.536739,61338420.4095049,53164391.7581316,74858774.9328285,65840507.6478904,65046566.6969174,39685397.1272827,45035212.1848569,74441955.5814419,34820065.1401604,"","[M+Na]+ 314.188 [M+NH4]+ 319.143 [M+H]+ 336.167","11"
"5523",337.180360182005,337.179342807715,337.181146758695,939.569885253906,934.831604003906,942.388793945312,18,16,670898.295865152,657125.460960192,924276.82460082,965891.486324718,585390.712788661,775383.364636941,1174318.36263977,680379.615640212,574945.862574042,815726.689301505,1032167.08974583,654633.515850432,462705.828975711,499094.344240132,798350.985530172,382204.331026472,"[622][M]2+","","11"
"5524",337.181725340458,337.181627164639,337.18173094188,1304.03149414062,1301.53283691406,1307.08203125,16,16,642833.916475397,581598.658924488,531658.511016779,595341.120002675,591766.464712001,506279.471545677,530243.67128299,551750.082154644,636137.05193435,704143.081089609,591817.277701286,546263.934659408,558068.129159654,526211.528943608,578100.035295859,414177.548846009,"[623][M]+","[M+Na]+ 314.193 [M+H]+ 336.174","47"
"5525",337.188384004528,337.181330336625,337.190666715873,938.143188476562,934.831604003906,941.432495117188,23,16,330393.679164478,366375.029989637,268952.875569251,284105.755189391,204762.158842678,274011.83041504,468276.979953701,263989.943486054,234916.948956998,265214.363283515,267845.092217352,251445.870375161,197091.279245809,171606.883532136,355309.305655144,185855.370881926,"","","11"
"5526",337.196401684508,337.1957617719,337.196931515971,822.255612890625,817.875854492188,827.461486816406,16,16,1860667.49434967,1693794.9288553,1446586.81770585,1663606.81703536,717958.028193175,640215.335708828,705555.992861258,475219.980480844,727089.0497898,1063248.52901241,932619.608484306,910717.711808512,337718.255973308,410659.327304908,619225.23521954,339517.510615229,"[624][M]+","[M+H]+ 336.184","23"
"5527",337.196040458491,337.192192082585,337.199537428897,938.099259082021,934.831604003906,941.18212890625,14,11,41461.5488072485,41484.7604628839,180483.085266414,182452.778170309,40099.6008107811,129229.50463525,359234.888784595,232667.27530326,183562.443637345,115490.259888988,127842.295946704,36432.7039788876,68291.0723352157,14159.3441813439,299476.827481278,136819.250773559,"[625][M]2+","","11"
"5528",337.2006561763,337.2006561763,337.2006561763,199.95133972168,199.95133972168,199.95133972168,1,1,41776.5846112967,96074.9983614802,225542.031367188,125401.511290628,0,68318.2902927756,53014.2720950723,71209.5340731025,49064.0312574804,32826.4711188575,217840.328003764,42532.4863205194,87373.7185103595,NA,54479.9415105939,35116.4322548707,"","","177"
"5529",337.204715200916,337.201203279953,337.208385435165,938.11489999998,934.831604003906,941.432495117188,14,10,82819.8093867055,27119.4803278148,120822.237925882,125191.791742305,13761.0076803714,124474.914826077,215784.610457291,44444.8291371606,26288.9789226651,15483.4587755799,50581.3395336667,122039.057982875,52408.4854816381,8095.94473689795,100094.53540902,6354.48165312409,"[611][M+2]3+","","11"
"5530",337.214557777158,337.211301597869,337.218544055054,938.062530517578,934.831604003906,941.378234863281,6,5,4075.50687092543,10053.673576498,87174.0101559451,92058.9154347237,NA,0,125997.431724655,0,0,69078.071127431,52310.4709462261,20356.2361870766,4587.73363736272,13354.2489714324,0,6272.89657316208,"","","11"
"5531",337.221615531311,337.221497507681,337.222566094844,187.211982727051,183.979278564453,189.409561157227,16,16,877801.072497233,934585.884587536,983730.540235527,911442.172429707,698392.369696092,822572.316691552,761808.567942709,752988.713873665,660173.790087819,916787.573322069,970642.13497814,794138.390449283,1012903.44925165,1219101.5974252,925788.571532389,1152326.4346671,"","[M+K]+ 298.254 [M+H]+ 336.214","2"
"5532",337.227155375379,337.227064576312,337.227246174447,934.831604003906,934.831604003906,934.831604003906,2,1,0,8948.3824038761,19016.9096450891,15947.3442524411,0,8938.94171054413,113273.316403313,24038.1711011572,4930.80839230333,8214.72192164262,10829.7793189298,0,7131.31913340517,NA,8895.81607597135,7803.94529257839,"[626][M]2+","","11"
"5533",337.24370303019,337.24370303019,337.24370303019,937.964965820312,937.964965820312,937.964965820312,1,1,6528.69656783342,6701.96859329087,16602.1151124289,12701.3420142936,4544.60269976656,6481.29390031099,72646.7685234183,NA,0,17910.7174601108,10448.7177280039,0,3183.52944586799,NA,17669.104884997,6224.06637010972,"","","11"
"5534",337.602808456085,337.602570472162,337.60297193027,938.095336914062,934.831604003906,941.054992675781,4,4,15452.3560210193,25323.3465625282,27812.2374580597,33658.044487383,7002.16558331847,17657.3040256232,50411.232809483,18816.9940230608,3361.96146345263,25085.3444777548,17974.5669755459,35166.6980592102,4324.98660088778,NA,15677.2971042693,9140.65629008114,"[627][M]3+","","11"
"5535",337.683796525928,337.681033935581,337.685329220006,934.831604003906,931.626586914062,940.994201660156,3,2,6114.57457971573,12735.0616377592,NA,5966.98680305481,5680.00508260727,7950.3590464592,44203.2838144227,0,NA,6434.08688426018,7084.91762065887,0,0,NA,29004.0208412188,NA,"[622][M+1]2+","","11"
"5536",337.697615281185,337.697615281185,337.697615281185,934.831604003906,934.831604003906,934.831604003906,1,1,12937.2744578183,13615.9846909896,15957.4871277407,0,10128.1942621216,5023.00440579057,29982.6688013245,5225.1440979749,5531.83102400154,11192.4397590011,5215.61970089972,5308.36820814013,NA,NA,5596.91097904444,3682.43881642967,"[625][M+1]2+","","11"
"5537",337.725010172578,337.725010172578,337.725010172578,940.994201660156,940.994201660156,940.994201660156,1,1,0,0,3645.84608171135,0,NA,8357.79589802027,23939.247321859,NA,7328.31384468824,0,13515.0598891452,0,0,NA,31252.2831703567,NA,"[626][M+1]2+","","1166"
"5538",337.74277414365,337.74277414365,337.74277414365,938.041076660156,938.041076660156,938.041076660156,1,1,2662.97274915576,28066.9626061608,13423.834696081,15778.6561798586,4148.95943361521,5317.29862544272,37181.3986207023,4872.99048271444,0,15718.3596630879,14694.0551428398,10791.364812538,4558.98449174563,6042.21971656217,8479.47826796108,0,"[615][M+3]3+","","11"
"5539",337.754535980965,337.754535980965,337.754535980965,934.831604003906,934.831604003906,934.831604003906,1,1,10651.7961352319,15629.4401656442,12130.5552744812,13397.1593829319,8433.99472226522,5974.303075927,55996.9682659378,12700.1715508955,3626.46938503214,20850.1687586748,19996.8402504261,29154.8319092169,4998.94432084688,6710.24409517539,5866.56077712774,4264.84970034535,"[628][M]3+","","11"
"5540",337.761560018743,337.761482149305,337.76163788818,936.404205322266,934.831604003906,937.976806640625,2,2,28218.8221170739,8435.03046327581,16757.461210005,0,8662.95722571667,0,64003.5694962441,0,2864.82930647209,4330.12594588101,5439.32022117078,12387.8790736307,3028.82682371885,0,21090.1141085289,3994.18361816245,"[616][M+2]3+","","11"
"5541",337.778509290087,337.778509290087,337.778509290087,937.964965820312,937.964965820312,937.964965820312,1,1,11599.172861012,0,14497.8714269176,0,6258.65931922446,12845.4537112763,41108.1088679963,0,10830.8973496656,9145.39104076847,12102.6794859072,6558.20220246911,8870.17811513692,8174.90434809526,10377.3878243225,0,"","","11"
"5542",337.790818611183,337.789523808396,337.792113413969,937.912902832031,934.831604003906,940.994201660156,2,2,12456.415176034,12797.5907441676,7281.93196552992,16677.6870059073,3552.75104573369,3579.37290210029,48352.0038712294,8087.12173222999,6219.2801164488,10527.691791142,18102.3365859886,4910.87945405642,NA,0,27952.5756846462,0,"[612][M+2]2+","","11"
"5543",337.805072941249,337.801751330337,337.807998969594,938.137084960938,934.831604003906,938.137084960938,3,2,14598.7230521813,9521.1861692369,40607.6330831524,4853.83258639276,10302.048361212,18235.5752125382,44768.5182955856,14252.2842712104,4388.20863325149,18543.4139382653,22114.1757833362,21609.6289533377,8984.15165184438,4866.1185964644,17466.7486416176,0,"","[M+K]+ 298.847 [M+Na]+ 314.821 [M+NH4]+ 319.776 [M+H]+ 336.803","11"
"5544",337.815532830212,337.809789418689,337.818233778506,938.132873535156,937.964965820312,941.378234863281,4,4,18636.9515104244,30559.0905303463,39469.9570903253,11037.0231557265,3680.15785857166,4738.34534496963,34682.1742435324,5347.417814596,15656.8981041821,23821.1699799051,37945.5549803862,36085.5613580565,5055.85769912601,5702.26916695759,22573.3174765855,8604.3703926156,"","[M+K]+ 298.847 [M+Na]+ 314.821 [M+NH4]+ 319.776 [M+H]+ 336.803","11"
"5545",337.829353789899,337.824628370949,337.832043834235,941.024597167969,940.975646972656,941.378234863281,4,4,25162.6334954262,36525.3513731167,46805.9953461917,21657.3287348946,4452.99433313807,4768.07347919941,9574.00477186839,19296.3616221309,0,19195.4181263328,19657.1994320154,15316.8504708529,15334.6901632011,5388.17772563299,40137.64247623,10854.869379425,"","","1167"
"5546",337.837573656427,337.836460940225,337.840038631456,941.054992675781,940.975646972656,941.378234863281,3,3,33320.8366522401,44708.8277982005,25844.5952414631,4564.50972986647,4357.37070049984,NA,0,9620.533691832,17929.9472639412,5775.98012042897,3917.37207771625,17928.8823095262,NA,0,13830.3503348018,0,"","","1168"
"5547",337.847436640347,337.845847886658,337.849025394036,941.186218261719,940.994201660156,941.378234863281,2,2,10860.0883426052,7366.76548635587,41353.540440402,11416.6178108845,7771.50244991295,17446.7689676955,17554.6282534115,11697.7255325206,12144.2334860656,30492.359950589,0,8348.81059320644,9976.05844742619,5720.65296102315,36059.813880155,7064.6733299084,"[613][M+2]2+","","1169"
"5548",337.864130419811,337.86016573252,337.8672091988,940.975646972656,934.831604003906,941.221130371094,7,7,34262.0553918903,24312.8294791938,13312.9804506361,6107.73602993911,4311.03042193254,30086.9820109712,66908.0152674866,38573.724045006,4520.51623341441,21364.5969961598,16703.8546617689,14366.2567374557,22068.7847064573,5478.02801480268,39635.0399233897,0,"","","11"
"5549",337.877855609743,337.872348786873,337.880604862163,938.053588867188,934.831604003906,941.432495117188,5,5,29247.4250000332,32788.3336668362,20996.8402961741,48652.0780147577,14940.3826644838,16295.7844136596,63843.8999394608,31880.320895293,13763.8134402633,31837.6330033183,36368.9143047482,37141.7264974707,4705.72040026387,0,49145.2327240844,3056.72314133048,"","[M+K]+ 298.917 [M+Na]+ 314.891 [M+NH4]+ 319.847 [M+H]+ 336.873","11"
"5550",337.883457314358,337.882673468842,337.889737709418,938.039001464844,934.831604003906,941.432495117188,4,4,4906.30048047219,14918.4272940705,37990.8501024296,24821.6800889373,5276.13673457078,32913.8955740053,62193.8997710266,24892.6051195179,15335.3565800616,0,46829.0533402107,54736.0725139799,15604.1443599761,10973.1177559992,30072.4941509111,10257.7661997577,"","[M+K]+ 298.917 [M+Na]+ 314.891 [M+NH4]+ 319.847 [M+H]+ 336.873","11"
"5551",337.894447518866,337.891853483508,337.897178202495,938.11489999998,938.071472167969,940.994201660156,3,3,0,13701.8740379512,5635.73346977681,0,NA,NA,9878.83863086701,38384.894289985,0,9887.71008825302,25718.2458323241,3873.23833600581,4359.94288470447,0,38388.6314921581,9055.47765899599,"","","1170"
"5552",337.905011955185,337.901988296936,337.910442110114,938.041076660156,934.831604003906,941.32489999998,9,7,18892.2274803807,40827.9964976285,36615.7148512,30139.5963402884,4798.17304788157,18823.1660646424,47518.5513063709,29653.6673529051,6490.3187131919,27520.4218890014,19523.8448563864,42248.1212074429,8632.59479127576,6510.25994679083,47753.6717183983,4992.75856887797,"","","11"
"5553",337.916964979799,337.91260280549,337.91814669054,938.053588867188,934.831604003906,938.145568847656,3,3,9255.00430990117,13374.0586511269,8703.55856553465,32208.6032103886,14276.2400977805,9926.97545204759,66691.2341175799,3711.84934545234,0,13657.4596773729,7321.10332304612,0,4370.52858665586,10716.0781900585,8961.20533300191,18612.4866264845,"","[M+K]+ 298.958 [M+Na]+ 314.932 [M+NH4]+ 319.888 [M+H]+ 336.914","11"
"5554",337.926160071386,337.921906204097,337.929354289283,939.569885253906,934.831604003906,941.432495117188,12,10,43201.7046080705,16982.5095259945,66721.5864156638,31682.1849089018,33861.2949070521,31066.8000392457,73184.7420628564,13919.1672885021,6609.74728948729,32737.7597519394,19318.8734109742,48502.4743511717,0,15666.0894247989,60740.5315312705,27938.0449069997,"","[M+K]+ 298.958 [M+Na]+ 314.932 [M+NH4]+ 319.888 [M+H]+ 336.914","11"
"5555",337.936570649406,337.931734108924,337.937552927565,938.137084960938,934.831604003906,940.994201660156,5,5,45614.3472533798,5676.39209463128,53999.0667927942,24589.0998227522,0,14130.282281898,35903.2369448232,14827.4977531284,8830.91440296599,23029.997716099,42252.5332947169,16617.7426796407,3555.1883392036,8556.65795004793,24174.7568832809,4707.93696884066,"[627][M+1]3+","","11"
"5556",337.947293427197,337.946640648512,337.955036912753,941.18212890625,931.626586914062,941.221130371094,3,3,0,9345.59041581835,0,53969.9576103276,0,23820.5365377315,57285.7682501742,0,5599.63225821964,0,0,5254.04294208561,NA,0,3817.36843327619,5234.60859431947,"","[M+K]+ 298.991","11"
"5557",337.961467393043,337.960939083187,337.9619957029,937.903625488281,934.831604003906,940.975646972656,2,2,41287.7865541036,5583.21570508555,13297.0731581406,18247.4194451993,6075.53698448464,0,79816.1403970863,15356.8023282594,28991.1041283322,7081.53526203334,11566.2486786339,9456.81521240932,0,6617.25091526657,13936.6082078132,3882.06534942985,"","[M+K]+ 298.991 [M+K]+ 299.004 [M+Na]+ 314.978 [M+NH4]+ 319.933 [M+H]+ 336.96","11"
"5558",337.972293270068,337.971495729263,337.973999637479,936.476104736328,934.831604003906,940.975646972656,4,3,44810.8955789186,11056.3079025981,14658.7487458691,14873.9314883848,6640.68914755061,0,45863.2692249991,22790.4202508211,20224.9055599496,32975.8636701867,25104.0657694868,26689.6918465376,5101.52483936846,8424.31973281503,4204.61010476699,6907.38477865756,"","[M+K]+ 299.004 [M+Na]+ 314.978 [M+NH4]+ 319.933 [M+H]+ 336.96","11"
"5559",337.979681516111,337.979601351908,337.979808850464,842.809051513672,839.494018554688,847.426086425781,6,6,18532.1884761572,26296.3817880913,7944.60901010036,56165.4891200145,27963.0004835402,22385.0836234067,13966.2563548774,10265.161289987,8027.97173672617,27186.1597879678,33055.9016301138,NA,9327.13220539689,18466.8054148525,36674.835274109,9660.97673382163,"","","3832"
"5560",337.983586577575,337.983533911928,337.983639243223,934.903503417969,934.831604003906,934.975402832031,2,2,5660.16686356316,5290.08393333852,12933.7773485668,10326.8449207209,11468.3727185205,16859.6859157458,65692.4177221218,6549.13627993315,7456.28855639448,21288.1656289324,27754.6611909171,0,3102.95619898165,0,7372.72564824671,8343.99909614772,"","[M+K]+ 299.028 [M+Na]+ 315.002 [M+NH4]+ 319.958 [M+H]+ 336.984","11"
"5561",337.99039472059,337.987904501563,337.994310155393,938.194274902344,938.047729492188,941.378234863281,5,5,0,10495.8759865193,52823.677465393,3447.92146112818,0,0,13334.4961838569,31156.5634747379,32848.0804029936,42305.2463904421,0,42463.4821017332,0,9974.11174231484,3086.02483517848,2632.21717978657,"","[M+K]+ 299.028 [M+Na]+ 315.002 [M+NH4]+ 319.958 [M+H]+ 336.984","11"
"5562",338.000294175531,337.99620528247,338.000575867364,941.18212890625,937.976806640625,941.304809570312,5,4,27658.5191784352,9355.39438533783,25811.1140115738,35101.2116512449,0,20074.0788253069,48651.6934332848,8213.94981694221,0,44824.479811853,22978.6582966805,35882.0339364767,4923.44627952576,5844.85469186306,35356.6067766947,0,"","[M+K]+ 299.028 [M+Na]+ 315.002 [M+NH4]+ 319.958 [M+H]+ 336.984","11"
"5563",338.020289629573,338.019856153583,338.020723105563,937.912902832031,934.831604003906,940.994201660156,2,2,0,5282.40996648185,15218.9847123642,0,11908.2598620616,16941.3664103374,44592.7687681503,13787.8557107113,8993.24055512343,5274.18668687716,3029.08979123645,4386.89538204856,4125.38058686815,0,25600.5589121582,5393.48134423792,"[622][M+2]3+","","11"
"5564",338.025685391597,338.025685391597,338.025685391597,937.964965820312,937.964965820312,937.964965820312,1,1,8065.7611686637,11770.8258516627,16351.1721580178,24608.4484095052,0,0,49467.0752489684,4278.07914653718,0,7104.85494701862,19090.2877920166,22850.0377515741,0,0,14746.750276655,7666.94474137276,"","[M+K]+ 299.067 [M+Na]+ 315.041 [M+NH4]+ 319.997 [M+H]+ 337.023","11"
"5565",338.035278246211,338.034456857182,338.036339725741,938.071472167969,934.831604003906,941.304809570312,13,13,64401.4218881909,48130.4800521183,69484.7915056609,73825.8990314686,18823.3334727958,42693.6893574554,96582.9623705292,58818.2569933751,53215.4153996659,81945.8662174392,54257.3694621275,70367.2129045438,26020.4348301478,40497.2982933372,72744.0578830945,26178.313009775,"","[M+K]+ 299.067 [M+Na]+ 315.041 [M+NH4]+ 319.997 [M+H]+ 337.023","11"
"5566",338.039662836823,338.039035839191,338.040289834454,704.034942626953,702.304931640625,705.764953613281,2,2,12113.2949262038,51754.355450975,0,205350.622513317,27686.3524922505,30898.0962963551,138913.19942627,70908.6512710378,17257.0056022508,49579.2540293549,82378.281328131,64712.4254719652,35139.7776132207,21790.5340963509,108435.905635584,33147.7452582046,"","","34"
"5567",338.050121768443,338.049979858688,338.050121768901,692.37255859375,667.157958984375,699.335693359375,16,16,15687202.8258621,17129818.4742752,34298995.5407357,19369789.0841406,30923248.6158018,18472508.6627812,22349136.6260062,34568640.6914756,28610844.0522743,18223590.6789458,19201180.6024058,30064446.2311336,30915841.7841714,34991041.8571885,40058325.0986646,23735354.4215532,"[610][M+2]+","","15"
"5568",338.054208382056,338.054208382056,338.054208382056,937.964965820312,937.964965820312,937.964965820312,1,1,0,9834.1974276432,14415.4298315868,8071.24534303801,10964.1879709785,0,41412.576781501,7410.93100570639,0,0,0,0,0,NA,3156.61727224503,0,"","[M+K]+ 299.096 [M+Na]+ 315.07 [M+NH4]+ 320.025 [M+H]+ 337.052","11"
"5569",338.066811871498,338.066726855545,338.066896887451,687.582611083984,687.567016601562,687.598205566406,2,2,651117.77389034,16365.7490190778,NA,NA,77859.9765330723,NA,0,19952.3331413269,148957.662150879,57658.1277356829,0,32178.2152137756,18719.3775405884,0,NA,NA,"[618][M+1]+","","1998"
"5570",338.063498450355,338.063498450355,338.063498450355,934.831604003906,934.831604003906,934.831604003906,1,1,0,10152.1817152619,0,4832.01210010797,5858.37176122964,0,40120.4453623146,0,NA,0,8458.02020407319,6474.20087061524,0,NA,0,3255.41345638186,"","[M+K]+ 299.096 [M+Na]+ 315.07 [M+NH4]+ 320.025 [M+H]+ 337.052","11"
"5571",338.079675691238,338.079506556243,338.080652717036,297.525997314453,297.073455810547,300.503570556641,4,4,NA,NA,NA,NA,485560.295164155,982284.638879736,1037276.28401855,1079866.46190478,NA,NA,NA,NA,NA,NA,NA,NA,"","","408"
"5572",338.08599841707,338.08599841707,338.08599841707,934.831604003906,934.831604003906,934.831604003906,1,1,18464.2520065159,0,0,0,4580.790121379,0,42577.6548282029,0,0,9126.11331573129,9236.79715866099,NA,0,NA,0,0,"[628][M+1]3+","","11"
"5573",338.120069621308,338.120069621308,338.120069621308,934.831604003906,934.831604003906,934.831604003906,1,1,0,NA,0,19389.5441979826,0,6028.00341746807,28801.1310966051,0,0,0,0,NA,4421.05625634491,0,NA,0,"","","11"
"5574",338.132673817422,338.132465283311,338.132882351533,572.273864746094,570.694091796875,573.853637695312,2,2,38055.4540040229,21156.6953509033,13074.2363029093,NA,NA,6686.00611685216,NA,NA,18904.4654362082,20579.3049323082,53975.3008539913,29720.1043482423,25412.8227653325,23594.6749683499,43948.7417183906,17701.3432599753,"[619][M+1]+","","24"
"5575",338.132830951639,338.132830951639,338.132830951639,938.083618164062,938.083618164062,938.083618164062,1,1,0,3476.89973469973,0,12098.6578894556,0,0,5340.30318166018,0,0,22174.0050912269,5262.68788752953,0,NA,6112.30805977583,10556.9167466362,4752.58814583719,"","","1171"
"5576",338.142833626467,338.142833626467,338.142833626467,934.831604003906,934.831604003906,934.831604003906,1,1,15865.813247604,14564.0008769823,32112.5287597179,14653.8337281346,16981.031240051,23382.7909577539,61063.8220786283,8690.0733252267,16384.8989312823,4748.19131563852,10116.010167626,10451.2234529356,NA,0,12414.7459194639,3141.73308572918,"[620][M+1]+","","11"
"5577",338.14877512257,338.148607242675,338.148923056513,556.416198730469,554.342346191406,558.06982421875,5,5,59168.0175416266,107204.973805079,30611.8204929481,113744.978701172,22289.7430145442,10195.936590457,118382.484638781,14551.7462184072,12086.8854421258,47929.9009920955,79862.0417383622,25248.2792325497,NA,17539.1125405312,42249.7497388482,NA,"","","12"
"5578",338.155282507331,338.154648707026,338.15582344395,743.431884765625,741.79833984375,746.231140136719,16,16,1846131.77517344,2080067.31611485,1996522.78170808,2113341.09608774,3244642.87913641,3342498.47425543,3660327.08621871,2738636.32316964,2093758.88442811,2403042.018049,2198360.44016634,2290237.83139582,1220589.61677083,1223574.60808247,1770958.5210917,1207901.16029028,"[629][M]+","","31"
"5579",338.152623586801,338.152623586801,338.152623586801,388.044738769531,388.044738769531,388.044738769531,1,1,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,47449.3109524611,"","","18"
"5580",338.164117161687,338.161843684912,338.16510105195,938.1103515625,934.831604003906,941.432495117188,10,8,60976.9979212074,64176.5062029159,74673.0192041081,100086.011695493,25487.5064221114,57152.139339447,154548.490359856,30266.0243831962,35505.2388024926,91306.4271353765,44699.3390431076,65953.5170021367,28410.652548413,10406.8484562921,59980.025293551,20586.8253336146,"","[M+K]+ 299.206 [M+Na]+ 315.18 [M+NH4]+ 320.135 [M+H]+ 337.162","11"
"5581",338.162871983978,338.162871983978,338.162871983978,603.303588867188,603.303588867188,603.303588867188,1,1,NA,NA,69689.0998802144,NA,5351.8797140792,5534.26809774637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[621][M+1]+","","2830"
"5582",338.17418993687,338.173596179462,338.174620591963,938.721527099609,934.831604003906,941.432495117188,16,16,8902140.12113262,8542101.42988788,9147296.82973163,9640648.57542673,6186677.54055241,7376892.41808442,15225594.6517691,8000252.30724316,6892956.24007382,9783538.43884347,8350528.73891942,8384321.25978809,5114227.00966134,5911132.27921544,9737911.86485125,4458053.62450326,"[630][M]+","[M+K]+ 299.206 [M+Na]+ 315.18 [M+NH4]+ 320.135 [M+H]+ 337.162","11"
"5583",338.178346737472,338.178144578617,338.178548896327,458.292694091797,455.30908203125,461.276306152344,2,2,37633.0458789468,56537.9873474836,63559.722528255,67109.638140589,70209.0887944091,56766.3012656868,36055.2909205079,51597.9107658938,84519.781574285,48022.0839477877,32075.2014348209,55773.657437849,90240.1373883018,61702.9927279413,81057.5456576347,65873.6664868772,"","","8"
"5584",338.183187955518,338.182530865875,338.184340040316,938.099259082021,934.831604003906,941.378234863281,16,13,102808.016223068,73751.2180045159,103323.109931575,96063.0481250279,16509.2501877462,86029.8501745719,169362.194272003,73553.4189108856,79810.0753683878,107323.093253169,86857.9482068383,27544.2326472486,17097.7219438378,65655.2092782923,92050.5096404276,51351.9075791863,"[622][M+2]2+","","11"
"5585",338.185144717373,338.18501787387,338.185193817771,1365.80336435547,1364.19580078125,1370.43481445312,4,4,64386.7537880467,63751.5405125499,4125.67040920456,29003.2590195006,52428.0179496582,38800.5862117739,26125.8373928503,66021.7119239339,37994.5571495634,58902.3161716217,NA,16269.9634610612,42274.6061235376,45480.4827706237,3396.90843282925,6956.75380997012,"","","63"
"5586",338.185000284236,338.185000284236,338.185000284236,1303.5751953125,1303.5751953125,1303.5751953125,1,1,40048.2930191495,34311.0864335497,37573.277671665,36160.5628999782,45810.2893526132,32306.4802038992,28770.0964154452,46689.7940620308,48077.9647680285,54404.6796944949,52052.0256234894,51041.1998376977,22600.5139783372,39810.8058021602,48147.9885223467,29470.9243908127,"[623][M+1]+","","47"
"5587",338.186477147182,338.186477147182,338.186477147182,940.975646972656,940.975646972656,940.975646972656,1,1,70870.843135648,45189.7798918145,50421.4973316735,54771.4420209921,32283.4644945828,50896.9671062657,35809.6962613847,28898.2443145088,45155.2918323066,51897.5709300808,37269.5230138696,45298.7676589659,27128.488307326,25241.1295214714,28297.3222931195,23603.1991099438,"","","11"
"5588",338.199513612502,338.199292956358,338.200407514727,822.502011816406,817.875854492188,825.160888671875,14,14,219950.472828866,168385.443951068,162103.069870117,195954.347008611,76609.1741088866,49195.4606304689,91680.8535723357,41757.5862074738,84461.0470538252,99288.7767821952,77991.1159483987,85678.2079367723,45935.5294161452,32249.7439179119,55254.9256212292,40634.8845751956,"[624][M+1]+","","23"
"5589",338.232194377355,338.232175260665,338.232194377736,266.666412353516,263.972442626953,269.372314453125,16,16,917481.454016678,1110964.47787152,641774.255303038,882916.25373769,791345.906952982,1199061.87926779,1065611.42693639,839800.86324234,1076568.94414275,1343532.90104199,740701.654600589,1095055.12359253,654154.240772774,992463.865700511,1462083.02148347,1299369.80305416,"","[M+Na]+ 315.244","7"
